Module,Course,Language,Platform,Level,Duration,Ratings,Reviews_Count,Title,Description,Published_At,Views,Organization,URLs,Images
Computer Sciences,Operating Systems,English,Udacity,Advanced,32,4.4,3416,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-03-27,432023,Global Educators,https://www.udacity.com/course/272,https://imagehost.com/475.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,25,2.4,5916,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-11-21,716918,NextGen Learning,https://www.udemy.com/course/209,https://imagehost.com/204.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,68,3.2,1318,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-01-13,841236,Global Educators,https://www.khanacademy.com/course/458,https://imagehost.com/762.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,59,4.8,2927,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-08-12,351057,NextGen Learning,https://www.khanacademy.com/course/184,https://imagehost.com/87.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,72,3.1,1659,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-09-10,60781,Skill Builders,https://www.udacity.com/course/636,https://imagehost.com/111.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,9,3.4,1656,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-01-04,507624,Pro Tutors,https://www.udacity.com/course/633,https://imagehost.com/410.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,34,3.8,7653,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-10-05,728155,Skill Builders,https://www.udacity.com/course/308,https://imagehost.com/534.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,12,4.2,4111,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-07-08,144048,Skill Builders,https://www.khanacademy.com/course/199,https://imagehost.com/856.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,90,3.8,9105,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-03-20,380412,Global Educators,https://www.coursera.com/course/242,https://imagehost.com/632.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,44,3.1,3073,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-10-18,786835,Global Educators,https://www.udemy.com/course/702,https://imagehost.com/845.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,5,4.0,7350,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-06-22,348057,Pro Tutors,https://www.udemy.com/course/244,https://imagehost.com/241.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,30,2.8,9256,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-07-10,239042,Global Educators,https://www.khanacademy.com/course/233,https://imagehost.com/291.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,62,1.3,9363,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-02-01,931981,NextGen Learning,https://www.udemy.com/course/59,https://imagehost.com/979.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,9,2.3,5242,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-07-23,860104,Pro Tutors,https://www.khanacademy.com/course/64,https://imagehost.com/104.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,11,4.4,3614,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-07-28,663928,Global Educators,https://www.coursera.com/course/328,https://imagehost.com/224.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,77,2.4,5698,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-09-06,218826,Skill Builders,https://www.udemy.com/course/40,https://imagehost.com/839.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,34,2.1,3984,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-06-09,922754,Pro Tutors,https://www.udemy.com/course/928,https://imagehost.com/186.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,12,1.0,7403,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-08-18,190752,Global Educators,https://www.coursera.com/course/600,https://imagehost.com/648.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,66,1.5,466,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-03-19,347651,Pro Tutors,https://www.udemy.com/course/231,https://imagehost.com/56.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,51,1.4,6456,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-11-16,178693,Skill Builders,https://www.udacity.com/course/96,https://imagehost.com/266.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,41,4.5,3800,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-06-19,170674,NextGen Learning,https://www.udacity.com/course/484,https://imagehost.com/786.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,88,1.1,3173,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-04-11,171605,Pro Tutors,https://www.udacity.com/course/185,https://imagehost.com/434.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,35,3.9,423,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-06-15,573533,NextGen Learning,https://www.coursera.com/course/675,https://imagehost.com/875.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,98,2.5,2262,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-03-19,91316,Skill Builders,https://www.khanacademy.com/course/173,https://imagehost.com/65.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,56,2.1,6168,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-10-04,701123,Pro Tutors,https://www.udemy.com/course/275,https://imagehost.com/579.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,63,4.9,8034,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-12-01,936870,Skill Builders,https://www.khanacademy.com/course/447,https://imagehost.com/587.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,33,2.6,1804,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-04-24,560208,Skill Builders,https://www.udemy.com/course/804,https://imagehost.com/947.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,64,3.8,7384,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-04-06,367623,Pro Tutors,https://www.khanacademy.com/course/813,https://imagehost.com/478.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,61,3.8,757,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-12-20,893768,NextGen Learning,https://www.coursera.com/course/976,https://imagehost.com/474.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,52,1.4,1853,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-07-02,400779,NextGen Learning,https://www.khanacademy.com/course/511,https://imagehost.com/236.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,57,1.2,662,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-12-25,330654,Global Educators,https://www.coursera.com/course/16,https://imagehost.com/740.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,43,1.4,4190,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-21,926903,Global Educators,https://www.udacity.com/course/950,https://imagehost.com/851.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,65,4.4,7401,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-09-10,759491,Skill Builders,https://www.udemy.com/course/505,https://imagehost.com/942.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,36,3.4,1823,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-11-29,190076,Skill Builders,https://www.udemy.com/course/555,https://imagehost.com/100.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,20,1.4,9455,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-01-23,896839,NextGen Learning,https://www.coursera.com/course/541,https://imagehost.com/444.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,87,1.1,3855,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-03-07,553379,Skill Builders,https://www.khanacademy.com/course/350,https://imagehost.com/368.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,13,2.7,6219,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-07-26,258748,Global Educators,https://www.udacity.com/course/618,https://imagehost.com/750.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,41,2.2,7311,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-14,544720,Pro Tutors,https://www.udacity.com/course/633,https://imagehost.com/900.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,47,3.0,8788,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-07-26,86315,NextGen Learning,https://www.udacity.com/course/222,https://imagehost.com/21.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,23,1.5,7332,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-08-04,749770,Pro Tutors,https://www.udemy.com/course/111,https://imagehost.com/242.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,19,3.5,6181,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-05-03,216078,Pro Tutors,https://www.udacity.com/course/145,https://imagehost.com/678.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,27,1.9,5437,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-06-18,258396,Pro Tutors,https://www.udacity.com/course/5,https://imagehost.com/730.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,2,4.4,7475,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-12-18,421719,Pro Tutors,https://www.khanacademy.com/course/325,https://imagehost.com/601.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,59,1.4,4086,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-08-15,995713,NextGen Learning,https://www.coursera.com/course/952,https://imagehost.com/253.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,68,1.6,9862,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-10-21,515466,Skill Builders,https://www.udemy.com/course/734,https://imagehost.com/969.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,58,4.4,7738,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-03-30,35241,Global Educators,https://www.udemy.com/course/799,https://imagehost.com/949.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,26,1.3,5010,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-11-06,33841,Global Educators,https://www.khanacademy.com/course/260,https://imagehost.com/503.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,59,3.3,4137,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-01-06,907530,Global Educators,https://www.udemy.com/course/428,https://imagehost.com/721.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,23,4.2,1728,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-04-14,456675,Skill Builders,https://www.coursera.com/course/868,https://imagehost.com/344.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,80,3.4,3598,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-12-11,730882,NextGen Learning,https://www.udacity.com/course/98,https://imagehost.com/735.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,37,3.2,2620,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-12-15,314899,Pro Tutors,https://www.coursera.com/course/909,https://imagehost.com/283.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,81,4.1,7867,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-04-22,796184,Skill Builders,https://www.udacity.com/course/892,https://imagehost.com/312.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,41,2.4,3679,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-04-02,637335,Global Educators,https://www.coursera.com/course/883,https://imagehost.com/998.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,6,1.9,4058,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-08-04,109705,NextGen Learning,https://www.khanacademy.com/course/375,https://imagehost.com/264.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,5,1.9,1494,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-12-15,182712,Skill Builders,https://www.udemy.com/course/986,https://imagehost.com/947.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,25,3.5,6059,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-07-07,210538,Pro Tutors,https://www.udacity.com/course/737,https://imagehost.com/760.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,51,1.8,6699,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-07-10,592707,NextGen Learning,https://www.udemy.com/course/978,https://imagehost.com/80.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,29,3.8,7346,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-30,461586,Pro Tutors,https://www.khanacademy.com/course/252,https://imagehost.com/434.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,34,1.9,6384,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-10-05,245072,Pro Tutors,https://www.khanacademy.com/course/749,https://imagehost.com/181.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,100,4.7,1420,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-01-18,391742,Global Educators,https://www.khanacademy.com/course/96,https://imagehost.com/739.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,35,1.0,3181,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-08-29,23368,Global Educators,https://www.khanacademy.com/course/854,https://imagehost.com/678.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,71,1.6,4955,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-01-06,843968,NextGen Learning,https://www.udacity.com/course/1,https://imagehost.com/413.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,21,3.4,1735,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-06-04,962974,Global Educators,https://www.khanacademy.com/course/861,https://imagehost.com/868.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,81,2.6,7306,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-08-05,598233,Global Educators,https://www.udemy.com/course/360,https://imagehost.com/875.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,32,4.9,6869,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-09-22,207940,NextGen Learning,https://www.udemy.com/course/874,https://imagehost.com/625.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,49,2.8,4593,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-02-13,573308,Pro Tutors,https://www.coursera.com/course/342,https://imagehost.com/631.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,24,1.2,6888,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-05-25,831486,Skill Builders,https://www.khanacademy.com/course/809,https://imagehost.com/774.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,23,1.6,6301,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-04-26,804884,Pro Tutors,https://www.udemy.com/course/990,https://imagehost.com/803.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,39,1.0,1160,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-12-04,154119,Pro Tutors,https://www.udacity.com/course/841,https://imagehost.com/785.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,22,2.8,5092,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-01-22,478141,NextGen Learning,https://www.khanacademy.com/course/21,https://imagehost.com/668.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,63,3.9,6155,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-09-15,587497,Skill Builders,https://www.udemy.com/course/967,https://imagehost.com/467.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,18,4.1,9019,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-08-03,794304,Global Educators,https://www.udacity.com/course/328,https://imagehost.com/809.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,41,4.8,2206,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-12-03,540049,Global Educators,https://www.udemy.com/course/548,https://imagehost.com/332.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,12,4.1,8945,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-02-20,295388,Global Educators,https://www.khanacademy.com/course/709,https://imagehost.com/873.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,22,3.1,8467,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-08-06,43691,Global Educators,https://www.udemy.com/course/493,https://imagehost.com/554.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,98,3.4,9244,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-07-14,69761,Skill Builders,https://www.coursera.com/course/21,https://imagehost.com/385.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,84,3.2,6662,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-05-08,113394,Pro Tutors,https://www.udemy.com/course/138,https://imagehost.com/634.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,6,1.6,7617,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-09-18,729415,Global Educators,https://www.udacity.com/course/414,https://imagehost.com/420.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,54,2.8,5366,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-09-13,901243,Global Educators,https://www.udemy.com/course/715,https://imagehost.com/408.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,61,2.7,5869,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-09-20,936484,NextGen Learning,https://www.udacity.com/course/422,https://imagehost.com/587.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,19,4.4,2918,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-05-20,492433,Pro Tutors,https://www.khanacademy.com/course/250,https://imagehost.com/371.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,92,1.5,6780,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-21,537142,NextGen Learning,https://www.udemy.com/course/888,https://imagehost.com/634.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,59,1.5,8931,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-06-14,680878,NextGen Learning,https://www.udacity.com/course/89,https://imagehost.com/924.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,4,1.3,6260,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-16,898234,Global Educators,https://www.khanacademy.com/course/824,https://imagehost.com/971.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,11,2.7,327,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-11-07,707623,Global Educators,https://www.coursera.com/course/62,https://imagehost.com/331.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,98,2.4,1672,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-12-02,632295,Pro Tutors,https://www.udacity.com/course/753,https://imagehost.com/467.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,94,1.3,5673,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-07-28,630171,Pro Tutors,https://www.udacity.com/course/585,https://imagehost.com/497.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,38,3.7,2231,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-10-29,119794,Skill Builders,https://www.udemy.com/course/750,https://imagehost.com/31.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,88,1.7,8783,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-31,932986,NextGen Learning,https://www.udemy.com/course/614,https://imagehost.com/609.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,85,1.3,2612,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-09-27,436538,Pro Tutors,https://www.coursera.com/course/81,https://imagehost.com/456.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,90,2.2,8346,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-04-06,899212,Skill Builders,https://www.udacity.com/course/151,https://imagehost.com/169.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,66,3.2,773,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-01-02,51423,Global Educators,https://www.udacity.com/course/59,https://imagehost.com/658.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,87,1.4,6714,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-02-21,694754,Global Educators,https://www.khanacademy.com/course/729,https://imagehost.com/243.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,2,1.1,8132,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-02-18,103472,NextGen Learning,https://www.coursera.com/course/260,https://imagehost.com/665.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,45,1.2,4884,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-29,755649,Pro Tutors,https://www.coursera.com/course/721,https://imagehost.com/982.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,56,2.6,9033,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-11-11,145277,Skill Builders,https://www.khanacademy.com/course/518,https://imagehost.com/81.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,63,4.4,9809,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-12-12,331367,Global Educators,https://www.udacity.com/course/29,https://imagehost.com/733.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,11,1.8,3157,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-03-27,112932,Pro Tutors,https://www.coursera.com/course/864,https://imagehost.com/876.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,90,1.0,2604,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-09-09,919585,Pro Tutors,https://www.udemy.com/course/907,https://imagehost.com/19.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,25,3.2,4995,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-03-05,827592,NextGen Learning,https://www.coursera.com/course/411,https://imagehost.com/89.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,82,2.0,7523,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-06-15,580564,Global Educators,https://www.coursera.com/course/321,https://imagehost.com/428.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,19,2.9,47,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-05-12,924111,Skill Builders,https://www.khanacademy.com/course/900,https://imagehost.com/492.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,47,3.1,4516,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-08-29,295061,Skill Builders,https://www.udemy.com/course/368,https://imagehost.com/926.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,15,1.7,5677,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-10-14,708451,Global Educators,https://www.khanacademy.com/course/317,https://imagehost.com/210.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,81,1.4,9938,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-12-06,530723,Pro Tutors,https://www.udacity.com/course/13,https://imagehost.com/209.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,81,4.3,2703,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-17,446200,Pro Tutors,https://www.khanacademy.com/course/798,https://imagehost.com/662.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,33,2.4,8975,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-11-10,754667,Global Educators,https://www.udacity.com/course/620,https://imagehost.com/645.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,30,2.3,4822,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-08-25,463238,Skill Builders,https://www.udacity.com/course/296,https://imagehost.com/937.jpg
